username|to|text|retweets|favorites|replies|id|permalink|author_id|date|formatted_date|mentions|hashtags|geo|urls
earthquakevt|None|#Perú: Un sismo moderado de magnitud M4.9, se registró a 64 KM al NNW de San Juan de #Marcona, departamento de #Ica. Tuvo una profundidad de 45 KM. Source: IGP. ¿Sintió el sismo?, ¡cuéntanos!. #EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto. pic.twitter.com/hNfVj3kMAq|10|11|0|1134073375662493697|https://twitter.com/earthquakevt/status/1134073375662493697|352358792|2019-05-30 12:25:37+00:00|Thu May 30 12:25:37 +0000 2019||#Perú #Marcona #Ica #EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto||
earthquakevt|None|#Perú: Un sismo débil de magnitud ML=3.6, se registró a 50 KM al SSW de #Lima, departamento de #Lima. Tuvo una profundidad de 65 KM. Source: IGP. ¿Sintió el sismo?, ¡cuéntanos!. #EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto. pic.twitter.com/rXUclmkF9F|7|5|1|1133941255728193536|https://twitter.com/earthquakevt/status/1133941255728193536|352358792|2019-05-30 03:40:37+00:00|Thu May 30 03:40:37 +0000 2019||#Perú #Lima #Lima #EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto||
15minutosperu|None|Lo que vaticina no es nada bueno... #terremoto - #temblor #temblorlima #sismo #reinaldodossantos #predicción #revista #15minutosperúhttps://www.15minutos.pe/vida-sana/reinaldo-dos-santos-lanzo-impactante-prediccion-tras-ultimo-sismo-en-lima/ …|0|0|0|1134511133921075206|https://twitter.com/15minutosperu/status/1134511133921075206|3193157530|2019-05-31 17:25:07+00:00|Fri May 31 17:25:07 +0000 2019||#terremoto #temblor #temblorlima #sismo #reinaldodossantos #predicción #revista #15minutosperúhttps||https://www.15minutos.pe/vida-sana/reinaldo-dos-santos-lanzo-impactante-prediccion-tras-ultimo-sismo-en-lima/
earthquakevt|None|(SIMULACRO). #Perú: Un potente terremoto de magnitud M8.5, se registró a 90 KM al Oeste del #Callao, departamento de #Lima. Tuvo una profundidad de 35 KM. Source: IGP. #####SIMULACRO ######EQVT, #quake, #earthquake, #seísmo, #sismo, #temblor, #terremoto, #SimulacroNacional2019.pic.twitter.com/C3CPYSRpVQ|6|14|0|1134476226180067328|https://twitter.com/earthquakevt/status/1134476226180067328|352358792|2019-05-31 15:06:24+00:00|Fri May 31 15:06:24 +0000 2019||#Perú #Callao #Lima # # # # #SIMULACRO # # # # # #EQVT #quake #earthquake #seísmo #sismo #temblor #terremoto #SimulacroNacional2019||
walterrouge|None|Ojalá y no haya ninguna perdida que lamentar. #Terremoto #earthquake #Peru #Ecuador #Sismo|0|0|0|1132558190086721536|https://twitter.com/walterrouge/status/1132558190086721536|119246888|2019-05-26 08:04:49+00:00|Sun May 26 08:04:49 +0000 2019||#Terremoto #earthquake #Peru #Ecuador #Sismo||
IvanGarciaMayer|None|¡Te lo explicamos! Enorme grieta viralizada en redes no tiene relación con el terremoto en Loreto http://peru21.pe/peru21/peru/explicamos-enorme-grieta-viralizada-redes-relacion-terremoto-loreto-480531 … vía @peru21noticias|1|1|0|1132769583163510784|https://twitter.com/IvanGarciaMayer/status/1132769583163510784|362858045|2019-05-26 22:04:49+00:00|Sun May 26 22:04:49 +0000 2019|@peru21noticias|||http://peru21.pe/peru21/peru/explicamos-enorme-grieta-viralizada-redes-relacion-terremoto-loreto-480531
BrujulaMX_|None|ATENCIÓN AMÉRiCA Transmisión En Vivo de @BMXGeo_ para analizar el terremoto de M8.0 en Perú y que fue percibido en gran parte de Sudamérica. ¿Consecuencias trae para la región? ¿Impacto en México y otros países? Transmisión: 3pm hora CDMX https://www.youtube.com/c/BrujulaMX pic.twitter.com/zXMkjUHLsf|1|9|0|1132703451660656640|https://twitter.com/BrujulaMX_/status/1132703451660656640|749173080182755329|2019-05-26 17:42:02+00:00|Sun May 26 17:42:02 +0000 2019|@BMXGeo_|||https://www.youtube.com/c/BrujulaMX
NoticiasFalcon|None|#TerremotoenPerú más imágenes de las consecuencias del terremoto de 7,5 grados en la región #Loreto en #Perú Cortesía: @JaimeteleSURpic.twitter.com/jqtfZUDJlB|23|8|2|1132600566922842112|https://twitter.com/NoticiasFalcon/status/1132600566922842112|97966452|2019-05-26 10:53:12+00:00|Sun May 26 10:53:12 +0000 2019|@JaimeteleSURpic|#TerremotoenPerú #Loreto #Perú||
JaimeHerreraCaj|None|#TerremotoenPerú más imágenes de las consecuencias del terremoto de 7,5 grados en la región #Loreto en #Perúpic.twitter.com/NIQj9q8QEV|28|14|6|1132575416731033600|https://twitter.com/JaimeHerreraCaj/status/1132575416731033600|73476383|2019-05-26 09:13:16+00:00|Sun May 26 09:13:16 +0000 2019||#TerremotoenPerú #Loreto #Perúpic||
JaimeteleSUR|None|#TerremotoenPerú más imágenes de las consecuencias del terremoto de 7,5 grados en la región #Loreto en #Perúpic.twitter.com/4n7HObuqtx|46|26|7|1132575325005733889|https://twitter.com/JaimeteleSUR/status/1132575325005733889|539189696|2019-05-26 09:12:54+00:00|Sun May 26 09:12:54 +0000 2019||#TerremotoenPerú #Loreto #Perúpic||
Kaisertv_06|None|#Alerta Un sismo de magnitud 8,0 sacudió este domingo la región #Loreto, en el norte de #Perú. El terremoto se sintió en otros países de Sudamérica, como en Ecuador, Colombia e incluso en Venezuela. https://www.youtube.com/watch?v=wuYe1HqU7D8 … #PeruEarthquake #terremoto|0|1|0|1132793562842710016|https://twitter.com/Kaisertv_06/status/1132793562842710016|4298346976|2019-05-26 23:40:06+00:00|Sun May 26 23:40:06 +0000 2019||#Alerta #Loreto #Perú #PeruEarthquake #terremoto||https://www.youtube.com/watch?v=wuYe1HqU7D8
bieinoticias|None|#internacionales #biei El IGP detalló que el movimiento telúrico fue de magnitud 7.5 y se produjo en Loreto. Se sintió hasta en cuatro países de la región. Expertos opinan sobre este hecho. #sismo #peru #terremoto #Loreto https://www.biei.com.ar/peru-loreto-fue-un-sismo-o-un-terremoto-lo-que-ocurrio-esta-madrugada/ …|2|0|0|1132783722808336384|https://twitter.com/bieinoticias/status/1132783722808336384|3000418913|2019-05-26 23:01:00+00:00|Sun May 26 23:01:00 +0000 2019||#internacionales #biei #sismo #peru #terremoto #Loreto||https://www.biei.com.ar/peru-loreto-fue-un-sismo-o-un-terremoto-lo-que-ocurrio-esta-madrugada/
infogatecl|None|Presidente de #Perú, #MartínVizcarra, llama a la calma tras #terremoto que sacudió la región de #Loreto http://ow.ly/yCDh30oPp8B pic.twitter.com/HyrHZWpNMQ|0|0|0|1132743225100382209|https://twitter.com/infogatecl/status/1132743225100382209|3068193015|2019-05-26 20:20:04+00:00|Sun May 26 20:20:04 +0000 2019||#Perú #MartínVizcarra #terremoto #Loreto||http://ow.ly/yCDh30oPp8B
KpopEcuador28|None|Los fuertes temblores de la madrugada fueron; #Yantzaza #ZamoraChinchipe de 7.70 y #Terremoto de 8,3 en #Loreto #Perú Ambos movimientos telurico, fueron en la Región Amazónica y la misma hora a las 2:41 AM Los #temblores también fueron sentidos en #Colombia y #Brazilpic.twitter.com/dQqjK9LeS9|2|2|2|1132729512809172997|https://twitter.com/KpopEcuador28/status/1132729512809172997|202830240|2019-05-26 19:25:35+00:00|Sun May 26 19:25:35 +0000 2019||#Yantzaza #ZamoraChinchipe #Terremoto #Loreto #Perú #temblores #Colombia #Brazilpic||
HyperObserver|None|#Peru: Some damage from deep 8.0 #terremoto Sun in #Loreto & #Iquitos Amazon region. pic.twitter.com/E2ny7sXZwq @yeriworld_99|9|7|1|1132719612016177160|https://twitter.com/HyperObserver/status/1132719612016177160|145373186|2019-05-26 18:46:15+00:00|Sun May 26 18:46:15 +0000 2019|@yeriworld_99|#Peru #terremoto #Loreto #Iquitos||
PrensaLatina_cu|None|Un muerto y daños materiales es el saldo del terremoto registrado en la región amazónica peruana de #Loreto, a donde llegó a evaluar la situación el presidente @MartinVizcarraC junto a sus ministros de Salud y Transportes. https://bit.ly/2K40ILq #sismoPeru #TerremotoEnPerupic.twitter.com/SgFREk75Tv|3|0|0|1132707974185672704|https://twitter.com/PrensaLatina_cu/status/1132707974185672704|119881872|2019-05-26 18:00:00+00:00|Sun May 26 18:00:00 +0000 2019|@MartinVizcarraC|#Loreto #sismoPeru #TerremotoEnPerupic||https://bit.ly/2K40ILq
InformaAlMinuto|None|#Perú: Múltiples daños se han registrado tras el terremoto en la región de #Loreto. Las zonas mas afectadas son #Yurimaguas, #Tarapoto y #Moyobamba. [: RRSS]pic.twitter.com/pIr6HMHLdF|1|3|0|1132701845800005632|https://twitter.com/InformaAlMinuto/status/1132701845800005632|186662402|2019-05-26 17:35:39+00:00|Sun May 26 17:35:39 +0000 2019||#Perú #Loreto #Yurimaguas #Tarapoto #Moyobamba||
ELEchoqueM|None|Un terremoto de magnitud 7.5 se registró la madrugada de este domingo en la localidad de Lagunas, provincia de Alto Amazonas, en la región #Loreto. #Peru|0|0|1|1132665911578697728|https://twitter.com/ELEchoqueM/status/1132665911578697728|48434142|2019-05-26 15:12:51+00:00|Sun May 26 15:12:51 +0000 2019||#Loreto #Peru||
ELEchoqueM|None|El presidente de la República, Martín Vizcarra, viajó a la ciudad de Yurimaguas, en la región Loreto, y varios ministros de Estado se trasladaron a las zonas afectadas por el terremoto de magnitud 7.5 que sacudió a la región Loreto. #Peru  #Loreto|1|0|0|1132664314052194309|https://twitter.com/ELEchoqueM/status/1132664314052194309|48434142|2019-05-26 15:06:31+00:00|Sun May 26 15:06:31 +0000 2019||#Peru #Loreto||
infogatecl|None|#Presidente peruano pide calma tras #terremoto 7.5 que sacudió la región de #Loreto http://ow.ly/52iY30oPp84|1|0|0|1132664165657657344|https://twitter.com/infogatecl/status/1132664165657657344|3068193015|2019-05-26 15:05:55+00:00|Sun May 26 15:05:55 +0000 2019||#Presidente #terremoto #Loreto||http://ow.ly/52iY30oPp84
ANBOLIVIA|None|El presidente de la República #Peru  #Loreto, Martín Vizcarra, viaja a la ciudad de Yurimaguas, en la región Loreto, y varios ministros de Estado se trasladaron a las zonas afectadas por el terremoto de magnitud 7.5 que sacudió a la zona nororiental del país.|1|2|0|1132657760443731968|https://twitter.com/ANBOLIVIA/status/1132657760443731968|515848158|2019-05-26 14:40:28+00:00|Sun May 26 14:40:28 +0000 2019||#Peru #Loreto||
turisargentina|None|¡PERÚ ESTAMOS CON USTEDES ! Esta madrugada de domingo un terremoto grado 8.0 sacudió el norte del Perú. El Instituto geofísico de este país precisó el fuerte sismo a unos 70 kilómetros al sureste de Lagunas, Uno de los distritos de Alto Amazonas, en la región #Loreto. pic.twitter.com/YBxaYy8OX2|28|51|1|1132657339583082496|https://twitter.com/turisargentina/status/1132657339583082496|15193301|2019-05-26 14:38:48+00:00|Sun May 26 14:38:48 +0000 2019||#Loreto||
ANBOLIVIA|None|UN TERREMOTO DE MAGNITUD 7.5 SACUDIÓ LA REGIÓN #LORETO Y SE SINTIÓ EN VARIAS CIUDADES DEL PAÍS #Perupic.twitter.com/CVqgZoXIuK|1|1|0|1132656388734443520|https://twitter.com/ANBOLIVIA/status/1132656388734443520|515848158|2019-05-26 14:35:01+00:00|Sun May 26 14:35:01 +0000 2019||#LORETO #Perupic||
infogatecl|None|Terremoto magnitud 7,5º afecta al norte del #Peru con epicentro en región de #Loreto #InstitutoGeofísicodelPerú a 70 km al sureste de Lagunas, Alto Amazonas. También se sintió -con menos intensidad- en #Colombia #Ecuador y #Brasil http://ow.ly/q5Ex30oPnsR pic.twitter.com/KKUTnjov48|5|0|0|1132635353511288836|https://twitter.com/infogatecl/status/1132635353511288836|3068193015|2019-05-26 13:11:26+00:00|Sun May 26 13:11:26 +0000 2019||#Peru #Loreto #InstitutoGeofísicodelPerú #Colombia #Ecuador #Brasil||http://ow.ly/q5Ex30oPnsR
12Catequil|None|Espero este fenómeno, le haya servido al estado peruano para recordar que existe la región selva. Donde viven miles de personas que tienen necesidades, anhelan el desarrollo, que esperan justicia tras buscarla por siglos. #Terremoto #Sismo #Temblor #Loreto #Amazonas #Selva #Perú|2|5|1|1132629019109810176|https://twitter.com/12Catequil/status/1132629019109810176|2755336916|2019-05-26 12:46:16+00:00|Sun May 26 12:46:16 +0000 2019||#Terremoto #Sismo #Temblor #Loreto #Amazonas #Selva #Perú||
NoticiasFalcon|None|#TerremotoenPerú más imágenes de las consecuencias del terremoto de 7,5 grados en la región #Loreto en #Perú Cortesía: @JaimeteleSURpic.twitter.com/jqtfZUDJlB|23|8|2|1132600566922842112|https://twitter.com/NoticiasFalcon/status/1132600566922842112|97966452|2019-05-26 10:53:12+00:00|Sun May 26 10:53:12 +0000 2019|@JaimeteleSURpic|#TerremotoenPerú #Loreto #Perú||
JaimeHerreraCaj|None|#TerremotoenPerú más imágenes de las consecuencias del terremoto de 7,5 grados en la región #Loreto en #Perúpic.twitter.com/NIQj9q8QEV|28|14|6|1132575416731033600|https://twitter.com/JaimeHerreraCaj/status/1132575416731033600|73476383|2019-05-26 09:13:16+00:00|Sun May 26 09:13:16 +0000 2019||#TerremotoenPerú #Loreto #Perúpic||
JaimeteleSUR|None|#TerremotoenPerú más imágenes de las consecuencias del terremoto de 7,5 grados en la región #Loreto en #Perúpic.twitter.com/4n7HObuqtx|46|26|7|1132575325005733889|https://twitter.com/JaimeteleSUR/status/1132575325005733889|539189696|2019-05-26 09:12:54+00:00|Sun May 26 09:12:54 +0000 2019||#TerremotoenPerú #Loreto #Perúpic||
BHuacapu|None|URGENTE #TerremotoEnPerú Algunas imágenes desde #Yurimaguas, región #Loreto, de los daños en viviendas a consecuencia del terremoto de 7,5 grados de esta madrugada.|0|0|0|1132571380023799808|https://twitter.com/BHuacapu/status/1132571380023799808|1101950534024683520|2019-05-26 08:57:13+00:00|Sun May 26 08:57:13 +0000 2019||#TerremotoEnPerú #Yurimaguas #Loreto||
BHuacapu|None|#TerremotoEnPerú Algunas imágenes desde la región #Loreto de los daños en viviendas a consecuencia del terremoto de 7,5 grados de esta madrugada pic.twitter.com/wSgBtijCMS|0|0|0|1132568436649996289|https://twitter.com/BHuacapu/status/1132568436649996289|1101950534024683520|2019-05-26 08:45:32+00:00|Sun May 26 08:45:32 +0000 2019||#TerremotoEnPerú #Loreto||
JaimeHerreraCaj|None|#TerremotoEnPerú Algunas imágenes desde la región #Loreto de los daños en viviendas a consecuencia del terremoto de 7,5 grados de esta madrugada pic.twitter.com/aobFE1Na9J|10|10|0|1132567157810835456|https://twitter.com/JaimeHerreraCaj/status/1132567157810835456|73476383|2019-05-26 08:40:27+00:00|Sun May 26 08:40:27 +0000 2019||#TerremotoEnPerú #Loreto||
JaimeteleSUR|None|#TerremotoEnPerú Algunas imágenes desde la región #Loreto de los daños en viviendas a consecuencia del terremoto de 7,5 grados de esta madrugada pic.twitter.com/dTbFAOCrWH|21|8|1|1132566997668118529|https://twitter.com/JaimeteleSUR/status/1132566997668118529|539189696|2019-05-26 08:39:48+00:00|Sun May 26 08:39:48 +0000 2019||#TerremotoEnPerú #Loreto||
JaimeteleSUR|None|#Perú El epicentro del terremoto fue en la región #Loreto (nor oriente) pero se ha sentido en todo el país. En Lima fue muy fuerte Según @Sismos_Peru_IGP alcanzó un nivel de 7,2 gradospic.twitter.com/PkNgCNVoN1|8|7|1|1132558142489923585|https://twitter.com/JaimeteleSUR/status/1132558142489923585|539189696|2019-05-26 08:04:37+00:00|Sun May 26 08:04:37 +0000 2019|@Sismos_Peru_IGP|#Perú #Loreto||
juancperalta|None|#Peru #urgente acaba de sentirse un terremoto en la localidad de Alto Amazonas región #Loreto de 7,2 grados escala richter se sintió en casi todo el país|3|1|0|1132556909159112705|https://twitter.com/juancperalta/status/1132556909159112705|146573835|2019-05-26 07:59:43+00:00|Sun May 26 07:59:43 +0000 2019||#Peru #urgente #Loreto||
JaimeteleSUR|None|#Perú El epicentro del terremoto fue en la región #Loreto (nor oriente) pero se ha sentido en todo el país. En Lima fue muy fuerte Según @Sismos_Peru_IGP alcanzó un nivel de 7,2 grados Richter|4|5|0|1132556511555805189|https://twitter.com/JaimeteleSUR/status/1132556511555805189|539189696|2019-05-26 07:58:08+00:00|Sun May 26 07:58:08 +0000 2019|@Sismos_Peru_IGP|#Perú #Loreto||
huaralperu|None|#Peru #urgente acaba de sentirse un terremoto en la localidad de Alto Amazonas región #Loreto de 7,2 grados escala richter se sintió en casi todo el país|1|0|0|1132555927977156608|https://twitter.com/huaralperu/status/1132555927977156608|101522826|2019-05-26 07:55:49+00:00|Sun May 26 07:55:49 +0000 2019||#Peru #urgente #Loreto||
JaimeteleSUR|None|#Peru #urgente acaba de sentirse un terremoto en la localidad de Alto Amazonas región #Loreto de 7,2 grados escala richter se sintió en casi todo el país|4|2|0|1132555260659195904|https://twitter.com/JaimeteleSUR/status/1132555260659195904|539189696|2019-05-26 07:53:10+00:00|Sun May 26 07:53:10 +0000 2019||#Peru #urgente #Loreto||
Kaisertv_06|None|#Alerta Un sismo de magnitud 8,0 sacudió este domingo la región #Loreto, en el norte de #Perú. El terremoto se sintió en otros países de Sudamérica, como en Ecuador, Colombia e incluso en Venezuela. https://www.youtube.com/watch?v=wuYe1HqU7D8 … #PeruEarthquake #terremoto|0|1|0|1132793562842710016|https://twitter.com/Kaisertv_06/status/1132793562842710016|4298346976|2019-05-26 23:40:06+00:00|Sun May 26 23:40:06 +0000 2019||#Alerta #Loreto #Perú #PeruEarthquake #terremoto||https://www.youtube.com/watch?v=wuYe1HqU7D8
bieinoticias|None|#internacionales #biei El IGP detalló que el movimiento telúrico fue de magnitud 7.5 y se produjo en Loreto. Se sintió hasta en cuatro países de la región. Expertos opinan sobre este hecho. #sismo #peru #terremoto #Loreto https://www.biei.com.ar/peru-loreto-fue-un-sismo-o-un-terremoto-lo-que-ocurrio-esta-madrugada/ …|2|0|0|1132783722808336384|https://twitter.com/bieinoticias/status/1132783722808336384|3000418913|2019-05-26 23:01:00+00:00|Sun May 26 23:01:00 +0000 2019||#internacionales #biei #sismo #peru #terremoto #Loreto||https://www.biei.com.ar/peru-loreto-fue-un-sismo-o-un-terremoto-lo-que-ocurrio-esta-madrugada/
infogatecl|None|Presidente de #Perú, #MartínVizcarra, llama a la calma tras #terremoto que sacudió la región de #Loreto http://ow.ly/yCDh30oPp8B pic.twitter.com/HyrHZWpNMQ|0|0|0|1132743225100382209|https://twitter.com/infogatecl/status/1132743225100382209|3068193015|2019-05-26 20:20:04+00:00|Sun May 26 20:20:04 +0000 2019||#Perú #MartínVizcarra #terremoto #Loreto||http://ow.ly/yCDh30oPp8B
KpopEcuador28|None|Los fuertes temblores de la madrugada fueron; #Yantzaza #ZamoraChinchipe de 7.70 y #Terremoto de 8,3 en #Loreto #Perú Ambos movimientos telurico, fueron en la Región Amazónica y la misma hora a las 2:41 AM Los #temblores también fueron sentidos en #Colombia y #Brazilpic.twitter.com/dQqjK9LeS9|2|2|2|1132729512809172997|https://twitter.com/KpopEcuador28/status/1132729512809172997|202830240|2019-05-26 19:25:35+00:00|Sun May 26 19:25:35 +0000 2019||#Yantzaza #ZamoraChinchipe #Terremoto #Loreto #Perú #temblores #Colombia #Brazilpic||
HyperObserver|None|#Peru: Some damage from deep 8.0 #terremoto Sun in #Loreto & #Iquitos Amazon region. pic.twitter.com/E2ny7sXZwq @yeriworld_99|9|7|1|1132719612016177160|https://twitter.com/HyperObserver/status/1132719612016177160|145373186|2019-05-26 18:46:15+00:00|Sun May 26 18:46:15 +0000 2019|@yeriworld_99|#Peru #terremoto #Loreto #Iquitos||
HyperObserver|None|#Peru: #Loreto region rocked by 110 km deep...M 8.0 #sismo; 1+ dead, 11+ injuredhttps://reut.rs/2X6YfmV|1|1|1|1132716641740042240|https://twitter.com/HyperObserver/status/1132716641740042240|145373186|2019-05-26 18:34:26+00:00|Sun May 26 18:34:26 +0000 2019||#Peru #Loreto #sismo||https://reut.rs/2X6YfmV
InformaAlMinuto|None|#Perú: Múltiples daños se han registrado tras el terremoto en la región de #Loreto. Las zonas mas afectadas son #Yurimaguas, #Tarapoto y #Moyobamba. [: RRSS]pic.twitter.com/pIr6HMHLdF|1|3|0|1132701845800005632|https://twitter.com/InformaAlMinuto/status/1132701845800005632|186662402|2019-05-26 17:35:39+00:00|Sun May 26 17:35:39 +0000 2019||#Perú #Loreto #Yurimaguas #Tarapoto #Moyobamba||
